"","Name","Team","Height"
"19020","Shane Joseph O'Brien","New Zealand",203
"19021","Shaun William O'Brien","Australia",179
"19022","Leah Marie O'Brien-Amico","United States",175
"19023","Leah Marie O'Brien-Amico","United States",175
"19024","Leah Marie O'Brien-Amico","United States",175
"19025","Slavko Obadov","Yugoslavia",180
"19026","Abiodun Olugbemiga Obafemi","Nigeria",182
"19027","Anthony Obame Mylann","Gabon",190
"19028","Hitomi Obara (Sakamoto-)","Japan",156
"19029","Patricia Obee","Canada",165
"19030","Norberto Oberburger","Italy",182
"19031","Carl-Gran berg","Sweden",181
"19032","Christina Obergfll","Germany",175
"19033","Christina Obergfll","Germany",175
"19034","Karin Oberhofer","Italy",165
"19035","Ute Oberhoffner-Wei","East Germany",166
"19036","Ute Oberhoffner-Wei","East Germany",166
"19037","Eugene George ""Gene"" Oberst","United States",196
"19038","Fabricio Ral Jess Oberto","Argentina",208
"19039","Fabricio Ral Jess Oberto","Argentina",208
"19040","Giorgio Oberweger","Italy",189
"19041","Rupert John Obholzer","Great Britain",191
"19042","Francis Obiorah Obikwelu","Portugal",195
"19043","Victor Nsofor Obinna","Nigeria",180
"19044","Hellen Onsando Obiri","Kenya",160
"19045","Violetta Oblinger-Peters","Austria",170
"19046","Aleksey Aleksandrovich Obmochayev","Russia",188
"19047","Paulo Obradovi","Croatia",190
"19048","Saa Obradovi","Serbia and Montenegro",198
"19049","elimir ""eljko"" Obradovi","Yugoslavia",180
"19050","Grigore Obreja","Romania",180
"19051","Hugues Obry","France",185
"19052","Hugues Obry","France",185
"19053","Hugues Obry","France",185
"19054","Werner Obschernikat","West Germany",180
"19055","Michael Obst","Germany",171
"19056","Patrick ""Pat"" O'Callaghan","Ireland",180
"19057","Patrick ""Pat"" O'Callaghan","Ireland",180
"19058","Xavier O'Callaghan Ferrer","Spain",186
"19059","John J. ""Jack"" O'Callahan","United States",185
"19060","Leslie James ""Les"" O'Connell","New Zealand",193
"19061","Cian O'Connor","Ireland",176
"19062","Colleen M. O'Connor","United States-1",160
"19063","David O'Connor","United States",180
"19064","David O'Connor","United States",180
"19065","David O'Connor","United States",180
"19066","Mary Anne O'Connor","United States",180
"19067","Peter O'Connor","Great Britain",186
"19068","Peter O'Connor","Great Britain",186
"19069","Siobhan-Marie O'Connor","Great Britain",173
"19070","Susan O'Connor","Canada",163
"19071","Miguel ngel ""Miki"" Oca Gaia","Spain",187
"19072","Miguel ngel ""Miki"" Oca Gaia","Spain",187
"19073","Diego Occhiuzzi","Italy",180
"19074","Diego Occhiuzzi","Italy",180
"19075","Diego Occhiuzzi","Italy",180
"19076","Glenn Ochal","United States",194
"19077","Isabella Bosibori Ochichi","Kenya",152
"19078","Sofya Albertovna Ochigava","Russia",170
"19079","Deborah Lynn ""Debra"" Ochs (-Asay)","United States",170
"19080","Emil Antoni Ochyra","Poland",172
"19081","Emil Antoni Ochyra","Poland",172
"19082","Hannes Ocik","Germany",191
"19083","Edward ""Eddie"" Ockenden","Australia",180
"19084","Edward ""Eddie"" Ockenden","Australia",180
"19085","George Dyer O'Day","Minotaur",180
"19086","Peter Joseph O'Donnell","Barrenjoey",183
"19087","Gary O'Donovan","Ireland",172
"19088","Paul O'Donovan","Ireland",177
"19089","Mikio Oda","Japan",167
"19090","Emiko Odaka","Japan",179
"19091","Dorothy Jennifer Beatrice Odam-Tyler","Great Britain",168
"19092","Dorothy Jennifer Beatrice Odam-Tyler","Great Britain",168
"19093","Viola Odebrecht","Germany",175
"19094","Vicyohandri Odeln Sanam","Cuba",179
"19095","Vicyohandri Odeln Sanam","Cuba",179
"19096","Osaz Peter Odemwingie","Nigeria",181
"19097","Elaina Joyce Oden","United States",185
"19098","Kimberley Yvette ""Kim"" Oden","United States",190
"19099","Josef Odloil","Czechoslovakia",177
"19100","Lamar Joseph Odom","United States",208
"19101","David Johnny Oduya","Sweden",183
"19102","Sueo Oe","Japan",172
"19103","Jrgen Oelke","Germany",170
"19104","Marlies Oelsner-Ghr","East Germany",165
"19105","Marlies Oelsner-Ghr","East Germany",165
"19106","Marlies Oelsner-Ghr","East Germany",165
"19107","Marlies Oelsner-Ghr","East Germany",165
"19108","Trent Carl Wayne Oeltjen","Australia",188
"19109","Alexander Dale Oen","Norway",190
"19110","Alfred Adolph ""Al"" Oerter, Jr.","United States",192
"19111","Alfred Adolph ""Al"" Oerter, Jr.","United States",192
"19112","Alfred Adolph ""Al"" Oerter, Jr.","United States",192
"19113","Alfred Adolph ""Al"" Oerter, Jr.","United States",192
"19114","Brigitte Oertli","Switzerland",174
"19115","Brigitte Oertli","Switzerland",174
"19116","Rolf Oesterreich","East Germany-1",184
"19117","Raisa Mirelda O'Farrill Bolanos","Cuba",183
"19118","Jill Officer Hinchey","Canada",177
"19119","Raymond Ren Offner","France",178
"19120","Klaus Ofner","Austria",184
"19121","Stine Bredal Oftedal","Norway",168
"19122","Diane Carolyn O'Grady","Canada",180
"19123","Stuart Peter O'Grady","Australia",177
"19124","Stuart Peter O'Grady","Australia",177
"19125","Stuart Peter O'Grady","Australia",177
"19126","Stuart Peter O'Grady","Australia",177
"19127","smail Oan","Turkey",170
"19128","smail Oan","Turkey",170
"19129","Sanasar Razmikovich Oganisyan","Soviet Union",180
"19130","Michihiro Ogasawara","Japan",178
"19131","Naoya Ogawa","Japan",191
"19132","Roman Grzegorz Ogaza","Poland",177
"19133","Ruth Ogbeifo","Nigeria",161
"19134","Chinedu Obasi Ogbuke","Nigeria",175
"19135","Aritatsu Ogi","Japan",177
"19136","Kenji Ogiwara","Japan",169
"19137","Kenji Ogiwara","Japan",169
"19138","Valentina Vitalyevna Ogiyenko","Soviet Union",182
"19139","Valentina Vitalyevna Ogiyenko","Unified Team",182
"19140","Charles S. ""Charlie"" Ogletree","United States",175
"19141","Maja Ognjenovi","Serbia",183
"19142","Mirjana Ognjenovi","Yugoslavia",172
"19143","Mirjana Ognjenovi","Yugoslavia",172
"19144","Falilat Ogunkoya (-Osheku)","Nigeria",172
"19145","Falilat Ogunkoya (-Osheku)","Nigeria",172
"19146","Kelley Maureen O'Hara","United States",165
"19147","Jenna O'Hea","Australia",186
"19148","Oh Ha-Na","South Korea",175
"19149","Oh Hye-Ri","South Korea",182
"19150","Oh Jin-Hyek","South Korea",182
"19151","Oh Jin-Hyek","South Korea",182
"19152","Oh Seong-Ok","South Korea",171
"19153","Oh Seong-Ok","South Korea",171
"19154","Oh Seong-Ok","South Korea",171
"19155","Oh Seong-Ok","South Korea",171
"19156","Oh Yeong-Ran","South Korea",171
"19157","Oh Yeong-Ran","South Korea",171
"19158","Oh Yeong-Ran","South Korea",171
"19159","Jens Erik hling","Sweden",184
"19160","Jens Erik hling","Sweden",184
"19161","Thomas Mikael Ohlsson","Sweden",185
"19162","Kenneth Mattias hlund","Sweden",191
"19163","Apolo Anton Ohno","United States",173
"19164","Apolo Anton Ohno","United States",173
"19165","Apolo Anton Ohno","United States",173
"19166","Apolo Anton Ohno","United States",173
"19167","Apolo Anton Ohno","United States",173
"19168","Apolo Anton Ohno","United States",173
"19169","Apolo Anton Ohno","United States",173
"19170","Apolo Anton Ohno","United States",173
"19171","Shinobu Ohno","Japan",154
"19172","Martine Ohr","Netherlands",170
"19173","Martine Ohr","Netherlands",170
"19174","Uno Sixten hrlund","Sweden",187
"19175","Masashi Ohuchi","Japan",165
"19176","Masashi Ohuchi","Japan",165
"19177","Christine Ijeoma Chika Ohuruogu","Great Britain",172
"19178","Christine Ijeoma Chika Ohuruogu","Great Britain",172
"19179","Christine Ijeoma Chika Ohuruogu","Great Britain",172
"19180","Kalevi Armas Oikarainen","Finland",170
"19181","Katerina Oikonomopoulou","Greece",180
"19182","Sumie Oinuma","Japan",171
"19183","Sumie Oinuma","Japan",171
"19184","Janne Juhani Ojanen","Finland",189
"19185","Janne Juhani Ojanen","Finland",189
"19186","Arvo Kalle Olavi Ojanper","Finland",184
"19187","Octavio ""Augie"" Ojeda","United States",175
"19188","George Cornelius ""Con"" O'Kelly, Sr.","Great Britain",190
"19189","Emilie Louise O'Konor","Sweden",171
"19190","Takanobu Okabe","Japan",165
"19191","Takanobu Okabe","Japan",165
"19192","Yukiaki Okabe","Japan",167
"19193","Hirotaka Okada","Japan",170
"19194","Chukwuemeka Noubuisi ""Emeka"" Okafor","United States",205
"19195","Blessing Okagbare (-Ighoteguonor)","Nigeria",181
"19196","Mariko Okamoto (-Nakano)","Japan",173
"19197","Mariko Okamoto (-Nakano)","Japan",173
"19198","Yoriko Okamoto","Japan",169
"19199","Teruichi Okamura","Japan",156
"19200","Isao Okano","Japan",171
"19201","Tomomi Okazaki (Yasutake-)","Japan",164
"19202","Uche Alozie Okechukwu","Nigeria",189
"19203","Makoto Okiguchi","Japan",161
"19204","Poliana Okimoto-Cintra","Brazil",165
"19205","Elizabeth Anne ""Betty"" Okino","United States",162
"19206","Seiji Oko","Japan",194
"19207","Seiji Oko","Japan",194
"19208","Augustine Azuka ""Jay-Jay"" Okocha","Nigeria",170
"19209","Courtney Okolo","United States",173
"19210","Chibuzor Augustine Okonkwo","Nigeria",177
"19211","Antonina Nikolayevna Okorokova-Lazareva","Soviet Union",182
"19212","Solomon Ndubisi Okoronkwo","Nigeria",186
"19213","Clia Okoyino da Mbabi (-ai)","Germany",173
"19214","Hideaki Okubo","Japan",176
"19215","Nozomi Okuhara","Japan",156
"19216","Yoshihiro Okumura","Japan",182
"19217","Fumiko Okuno","Japan",160
"19218","Fumiko Okuno","Japan",160
"19219","Leire Olaberria Dorronsoro","Spain",172
"19220","Hakeem Abdul Olajuwon","United States",213
"19221","Jess ""Josu"" Olalla Iraeta","Spain",196
"19222","Jess ""Josu"" Olalla Iraeta","Spain",196
"19223","Abraham Olano Manzano","Spain",178
"19224","Rafael Andrs Olarra Guerrero","Chile",184
"19225","Costic Olaru","Romania",169
"19226","Maria Olaru","Romania",163
"19227","Maria Olaru","Romania",163
"19228","Bernd Olbricht","East Germany",189
"19229","Bernd Olbricht","East Germany",189
"19230","Bernd Olbricht","East Germany",189
"19231","Bernd Olbricht","East Germany",189
"19232","Lisa Oldenhof","Australia",169
"19233","Mark Oldershaw","Canada",186
"19234","Clarence Winston Oldfield","South Africa",178
"19235","Pia-Sophie Oldhafer","Germany",166
"19236","Sam Joshua Oldham","Great Britain",168
"19237","Walter Raymond ""Wally"" Olds","United States",188
"19238","Artur Olech","Poland",160
"19239","Artur Olech","Poland",160
"19240","Janusz Roman Olech","Poland",179
"19241","Penelope ""Penny"" Oleksiak","Canada",185
"19242","Penelope ""Penny"" Oleksiak","Canada",185
"19243","Penelope ""Penny"" Oleksiak","Canada",185
"19244","Penelope ""Penny"" Oleksiak","Canada",185
"19245","Valentin Grigoryevich Olenik","Soviet Union",184
"19246","Elisabeta Oleniuc-Lip","Romania",183
"19247","Elisabeta Oleniuc-Lip","Romania",183
"19248","Elisabeta Oleniuc-Lip","Romania",183
"19249","Elisabeta Oleniuc-Lip","Romania",183
"19250","Elisabeta Oleniuc-Lip","Romania",183
"19251","Elisabeta Oleniuc-Lip","Romania",183
"19252","Elisabeta Oleniuc-Lip","Romania",183
"19253","Elisabeta Oleniuc-Lip","Romania",183
"19254","Gennady Yuryevich Oleshchuk","Belarus",160
"19255","Rostislav Olesz","Czech Republic",186
"19256","Ruslan Iosifovich Olikhver","Russia",201
"19257","Johan Fredrik Olin","Finland",180
"19258","Sunday Ogorchukwu Oliseh","Nigeria",183
"19259","Patrizio Oliva","Italy",176
"19260","Roc Oliva Isern","Spain",180
"19261","Fernanda Ryff Moreira Oliveira","Brazil",161
"19262","Carl Oliver, Jr.","Bahamas",178
"19263","David Oliver","United States",191
"19264","Hctor Olivera Amaro","Cuba",187
"19265","Joseph Adolphe Thophile Olivier","Union des Socits Franais de Sports Athletiques",180
"19266","Marc-Antoine Olivier","France",183
"19267","V'iacheslav Mykolaiovych Oliynyk","Ukraine",178
"19268","Nadiya Fedorivna Olizarenko (Mushta-)","Soviet Union",165
"19269","Nadiya Fedorivna Olizarenko (Mushta-)","Soviet Union",165
"19270","Barbara ""Barb"" Olmsted","Canada",173
"19271","Violet Rose Olney (-Parish)","Great Britain",162
"19272","Anna-Carin Helena Cecilia Olofsson-Zidek","Sweden",159
"19273","Anna-Carin Helena Cecilia Olofsson-Zidek","Sweden",159
"19274","Jean-Claude Patrice Jacques Bernard Olry","France",171
"19275","Jean-Louis Ren Olry","France",169
"19276","Joachim Brchner Olsen","Denmark",184
"19277","Jon C. Olsen","United States",195
"19278","Jon C. Olsen","United States",195
"19279","Jon C. Olsen","United States",195
"19280","Jon C. Olsen","United States",195
"19281","Jon C. Olsen","United States",195
"19282","Justin Bradley Olsen","United States-1",188
"19283","Morten Olsen","Denmark",184
"19284","Reno Bent Olsen","Denmark",173
"19285","Weldon Howard ""Weldy"" Olson","United States",178
"19286","Weldon Howard ""Weldy"" Olson","United States",178
"19287","Anna Gunilla Olsson","Sweden",165
"19288","Anna Gunilla Olsson","Sweden",165
"19289","Anna Gunilla Olsson","Sweden",165
"19290","Anna Gunilla Olsson","Sweden",165
"19291","John Christian Bert Olsson","Sweden",192
"19292","Gunnar Alfred Olsson","Sweden",185
"19293","Holmfrid Olsson","Sweden",189
"19294","Johan Arne Olsson","Sweden",181
"19295","Johan Arne Olsson","Sweden",181
"19296","Johan Arne Olsson","Sweden",181
"19297","Johan Arne Olsson","Sweden",181
"19298","Johan Arne Olsson","Sweden",181
"19299","Johan Arne Olsson","Sweden",181
"19300","Mats ke Olsson","Sweden",196
"19301","Mats ke Olsson","Sweden",196
"19302","Sean Nicholas Olsson","Great Britain",180
"19303","Erik Staffan Olsson","Sweden",199
"19304","Erik Staffan Olsson","Sweden",199
"19305","Erik Staffan Olsson","Sweden",199
"19306","David Thorild Olsson","Sweden",173
"19307","Ioana Olteanu (Clin-)","Romania",178
"19308","Ioana Olteanu (Clin-)","Romania",178
"19309","Ioana Olteanu (Clin-)","Romania",178
"19310","Nikolay Igorevich Olyunin","Russia",180
"19311","Alevtina Sergeyevna Olyunina-Smirnova (-Panarina)","Soviet Union",167
"19312","Alevtina Sergeyevna Olyunina-Smirnova (-Panarina)","Soviet Union",167
"19313","Terrence M. ""Terry"" O'Malley","Canada",182
"19314","Om Yun-Chol","North Korea",151
"19315","Om Yun-Chol","North Korea",151
"19316","Kano Omata","Japan",160
"19317","Viktor Ivanovych Omelianovych","Soviet Union",190
"19318","Thierry Omeyer","France",192
"19319","Thierry Omeyer","France",192
"19320","Thierry Omeyer","France",192
"19321","Navina Omilade (-Keller)","Germany",176
"19322","Philippe Louis Ren Marcel Omns","France",182
"19323","Philippe Louis Ren Marcel Omns","France",182
"19324","Shaquille Rashuan O'Neal","United States",216
"19325","Susan ""Susie"" O'Neill","Australia",171
"19326","Susan ""Susie"" O'Neill","Australia",171
"19327","Susan ""Susie"" O'Neill","Australia",171
"19328","Susan ""Susie"" O'Neill","Australia",171
"19329","Susan ""Susie"" O'Neill","Australia",171
"19330","Susan ""Susie"" O'Neill","Australia",171
"19331","Susan ""Susie"" O'Neill","Australia",171
"19332","Susan ""Susie"" O'Neill","Australia",171
"19333","Givi Onashvili","Soviet Union",192
"19334","Vanina Paula Oneto","Argentina",164
"19335","Vanina Paula Oneto","Argentina",164
"19336","Junko Onishi","Japan",165
"19337","Luiz Yoshio Onmura","Brazil",168
"19338","Hitoshi Ono","Japan",187
"19339","Kiyoko Ono (Oizumi-)","Japan",157
"19340","Shohei Ono","Japan",170
"19341","Takashi Ono","Japan",160
"19342","Takashi Ono","Japan",160
"19343","Takashi Ono","Japan",160
"19344","Takashi Ono","Japan",160
"19345","Takashi Ono","Japan",160
"19346","Takashi Ono","Japan",160
"19347","Takashi Ono","Japan",160
"19348","Takashi Ono","Japan",160
"19349","Takashi Ono","Japan",160
"19350","Takashi Ono","Japan",160
"19351","Takashi Ono","Japan",160
"19352","Takashi Ono","Japan",160
"19353","Takashi Ono","Japan",160
"19354","Henrietta nodi","Hungary",146
"19355","Henrietta nodi","Hungary",146
"19356","Ayana Onozuka","Japan",158
"19357","Nwanyika Jenete C. ""Anyika"" Onuora","Great Britain",178
"19358","Nkemdilim ""Mary"" Onyali-Omagbemi","Nigeria",168
"19359","Nkemdilim ""Mary"" Onyali-Omagbemi","Nigeria",168
"19360","Fredrick Momanyi ""Fred"" Onyancha","Kenya",170
"19361","Borys Hryhorovych Onyshchenko","Soviet Union",178
"19362","Borys Hryhorovych Onyshchenko","Soviet Union",178
"19363","Borys Hryhorovych Onyshchenko","Soviet Union",178
"19364","Volodymyr Ivanovych Onyshchenko","Soviet Union",176
"19365","Volodymyr Ivanovych Onyshchenko","Soviet Union",176
"19366","Maksim Aleksandrovich Opalev","Russia",184
"19367","Maksim Aleksandrovich Opalev","Russia",184
"19368","Maksim Aleksandrovich Opalev","Russia",184
"19369","Charity Opara (-Asonze)","Nigeria",170
"19370","Jerzy Janusz Opara","Poland",176
"19371","Christy Opara-Thompson","Nigeria",170
"19372","Mobi Patrick Oparaku","Nigeria",168
"19373","Lucille Opitz (-Weber)","Germany",169
"19374","Peter Allen Oppegard","United States-1",183
"19375","Richard Craig Oppel","United States",193
"19376","Britta Oppelt","Germany",172
"19377","Britta Oppelt","Germany",172
"19378","Britta Oppelt","Germany",172
"19379","Laura Oprea","Romania",186
"19380","Marian Oprea","Romania",191
"19381","Vasile Oprea","Romania",183
"19382","Elena Oprea-Horvat (-Florea)","Romania",179
"19383","Carlos Mario Oquendo Zabala","Colombia",186
"19384","Heather Ann OReilly (-Werry)","United States",165
"19385","Heather Ann OReilly (-Werry)","United States",165
"19386","Heather Ann OReilly (-Werry)","United States",165
"19387","rpd Orbn","Hungary",190
"19388","Lszl Orbn","Hungary",167
"19389","Olga Orban-Szabo (Orbn-Szab)","Romania",161
"19390","Olga Orban-Szabo (Orbn-Szab)","Romania",161
"19391","Olga Orban-Szabo (Orbn-Szab)","Romania",161
"19392","Simon Orchard","Australia",186
"19393","Maria Johanna Martina ""Miriam"" Oremans (-Vermeer)","Netherlands",169
"19394","Vittorio Orlandi","Italy",171
"19395","Vladimir Aleksandrovich Orlov","Soviet Union",180
"19396","Agafia Orlov-Buhaev-Constantin","Romania",172
"19397","Bernard Pawe Ormanowski","Poland",174
"19398","Luis Patricio Ormazbal Mozo","Chile",170
"19399","Mark Sebastian Clive Ormrod","Australia",185
"19400","Mikael Gustaf rn","Sweden",195
"19401","Bror Karl Stefan rnskog","Sweden",180
"19402","Corneliu ""Cornel"" Oros","Romania",190
"19403","Rozalia Oros (-Husti/-Huszti)","Romania",168
"19404","Pl Orosz","Hungary",177
"19405","Alejandra Orozco Loza","Mexico",156
"19406","Richard Brooks Orpik","United States",188
"19407","Victoria Elaine ""Vickie"" Orr (-Wiley)","United States",190
"19408","Brian Ernest Orser","Canada",170
